t	mx	my	mz	MaxAngle	phi	f_RF
1.5142146477268408e-09	0.38030308	0.918808	-0.0011034694	0.11108124	65	5000000000.0
1.520068070532498e-09	0.37988618	0.9189674	-1.3277926e-05	0.110980645	65	5000000000.0
1.5244571541199189e-09	0.38013402	0.91885906	0.000804704	0.11082015	65	5000000000.0
1.5303090576327011e-09	0.381201	0.91841507	0.0018677034	0.11049361	65	5000000000.0
1.5346979894635287e-09	0.38253316	0.91786414	0.002625505	0.110167734	65	5000000000.0
1.5405485916089198e-09	0.3849686	0.91685504	0.0035570648	0.10963189	65	5000000000.0
1.5449374014788085e-09	0.38724512	0.9159072	0.0041805194	0.10916402	65	5000000000.0
1.5493262948789043e-09	0.38985935	0.9148111	0.0047267335	0.10864689	65	5000000000.0
1.555179437487386e-09	0.39378476	0.9131492	0.0053180214	0.10789895	65	5000000000.0
1.5595686350857063e-09	0.3969857	0.91177845	0.005648052	0.10730787	65	5000000000.0
1.5654204110203977e-09	0.4014822	0.90982866	0.005925327	0.10650068	65	5000000000.0
1.569809413085715e-09	0.40494478	0.90830714	0.0060061426	0.10589675	65	5000000000.0
1.5741981365657076e-09	0.40841302	0.90676516	0.005975946	0.10530413	65	5000000000.0
1.5800485855224902e-09	0.41293454	0.9047271	0.0057639717	0.10455578	65	5000000000.0
1.5844369203486677e-09	0.41616872	0.9032495	0.005479679	0.10403707	65	5000000000.0
1.5902902473410283e-09	0.42015988	0.9014028	0.0049428754	0.103414185	65	5000000000.0
1.5946791757480958e-09	0.4228396	0.90014774	0.0044316007	0.10301038	65	5000000000.0
1.6005304693534809e-09	0.42590234	0.8986979	0.0036227268	0.102563664	65	5000000000.0
1.6049192919931324e-09	0.4277632	0.89780843	0.0029350934	0.10230602	65	5000000000.0
1.6093076088456413e-09	0.42921174	0.897111	0.002192276	0.10211558	65	5000000000.0
1.6151578098598396e-09	0.43045807	0.89650625	0.001140227	0.10197164	65	5000000000.0
1.6195465023275208e-09	0.43085754	0.89631	0.0003239341	0.10194705	65	5000000000.0
1.6253996066401077e-09	0.43066245	0.8964005	-0.0007714695	0.10202491	65	5000000000.0
1.6297887146281126e-09	0.42997405	0.8967309	-0.0015776809	0.102164105	65	5000000000.0
1.6341772166013132e-09	0.42883435	0.8972787	-0.0023536463	0.10237078	65	5000000000.0
1.6400285981768403e-09	0.4266502	0.8983257	-0.0033159275	0.10274572	65	5000000000.0
1.6444176380964306e-09	0.42455232	0.89932567	-0.003965609	0.103095554	65	5000000000.0
1.6502677286894022e-09	0.42121705	0.9009031	-0.0047120014	0.10364201	65	5000000000.0
1.6546561663009631e-09	0.41837063	0.9022367	-0.0051685036	0.104103625	65	5000000000.0
1.6605084948609663e-09	0.41421586	0.90416145	-0.005623121	0.10476973	65	5000000000.0
1.6648967145323264e-09	0.41090655	0.90567565	-0.0058402866	0.10530016	65	5000000000.0
1.6692849005022043e-09	0.4074996	0.90721685	-0.0059469608	0.105840914	65	5000000000.0
1.67513609137901e-09	0.4029158	0.9092616	-0.0059147193	0.106566824	65	5000000000.0
1.67952434728951e-09	0.399531	0.9107499	-0.005760776	0.10710233	65	5000000000.0
1.6853746301593841e-09	0.39521053	0.9126226	-0.0053888718	0.10778321	65	5000000000.0
1.6897632325904276e-09	0.39219293	0.91391194	-0.0049922084	0.10825922	65	5000000000.0
1.6941515569748064e-09	0.38943085	0.91507834	-0.0045032552	0.10869361	65	5000000000.0
1.7000042376308416e-09	0.3862336	0.9164109	-0.0037241778	0.10920122	65	5000000000.0
1.7043928630353244e-09	0.3842595	0.9172232	-0.0030593271	0.109517425	65	5000000000.0
1.7102448031684115e-09	0.3822621	0.9180349	-0.002089216	0.10984415	65	5000000000.0
1.7146332054172998e-09	0.38127622	0.91842926	-0.0013167617	0.11001583	65	5000000000.0
1.7204838379317866e-09	0.3806787	0.91865987	-0.0002542931	0.11014333	65	5000000000.0
1.724872652508108e-09	0.38077796	0.91860944	0.0005481037	0.11016448	65	5000000000.0
1.7292611518021964e-09	0.3813443	0.91836846	0.0013386904	0.11012109	65	5000000000.0
1.7351141243644729e-09	0.3828048	0.91775876	0.002349878	0.109973475	65	5000000000.0
1.739502504291396e-09	0.38440055	0.91709435	0.0030577069	0.109799005	65	5000000000.0
1.7453537520833101e-09	0.38713655	0.91595197	0.0039099194	0.10949343	65	5000000000.0
1.7497423344416315e-09	0.3895935	0.91491985	0.004465328	0.10921817	65	5000000000.0
1.7541308985124057e-09	0.39234582	0.91375524	0.0049375375	0.10891317	65	5000000000.0
1.7599816125809188e-09	0.39638314	0.9120292	0.005422951	0.108469196	65	5000000000.0
1.7643700748935487e-09	0.39961308	0.9106324	0.005670219	0.10811846	65	5000000000.0
1.7702232207100088e-09	0.4040741	0.9086788	0.005835341	0.10763849	65	5000000000.0
1.774612014922123e-09	0.40745264	0.90717983	0.005832539	0.10727671	65	5000000000.0
1.7804638579707817e-09	0.41188198	0.9051883	0.0056597935	0.10680248	65	5000000000.0
1.7848523593804408e-09	0.41506723	0.9037372	0.005406386	0.106460296	65	5000000000.0
1.7892410547815558e-09	0.41806972	0.9023547	0.0050516557	0.10613165	65	5000000000.0
1.7950912244974103e-09	0.42169267	0.90066665	0.0044326643	0.10571898	65	5000000000.0
1.7994797596716025e-09	0.42406118	0.89955103	0.0038697857	0.10543164	65	5000000000.0
1.8053323491657167e-09	0.42667183	0.89830977	0.00300757	0.10508331	65	5000000000.0
1.809720822625406e-09	0.42817214	0.8975906	0.002293119	0.1048512	65	5000000000.0
1.814109092291086e-09	0.42924967	0.89707094	0.0015353678	0.10464369	65	5000000000.0
1.8199603579370251e-09	0.42999643	0.8967084	0.00048252626	0.10441347	65	5000000000.0
1.8243487122246316e-09	0.43002617	0.89669234	-0.00031942467	0.104281284	65	5000000000.0
1.8301979479257254e-09	0.42935866	0.8970134	-0.0013756648	0.1041581	65	5000000000.0
1.8345859670477945e-09	0.42833966	0.89750403	-0.0021388426	0.10411165	65	5000000000.0
1.8404388017783286e-09	0.42632508	0.898471	-0.0030899993	0.10411222	65	5000000000.0
1.8448278762627395e-09	0.42435935	0.89940953	-0.003735458	0.10416612	65	5000000000.0
1.8492170949358219e-09	0.42204344	0.90050834	-0.0043089846	0.104260094	65	5000000000.0
1.855069553802315e-09	0.4184867	0.90218055	-0.004943148	0.10445121	65	5000000000.0
1.8594585311207176e-09	0.41553238	0.9035551	-0.005309206	0.10464255	65	5000000000.0
1.8653088619600263e-09	0.41131726	0.9054928	-0.005638307	0.104954235	65	5000000000.0
1.8696975123876094e-09	0.40802467	0.9069871	-0.005760302	0.105220735	65	5000000000.0
1.875550029053619e-09	0.40357774	0.90897804	-0.005752666	0.10561329	65	5000000000.0
1.879938922417504e-09	0.40028283	0.9104325	-0.0056198775	0.10592382	65	5000000000.0
1.884327355878498e-09	0.39709204	0.911824	-0.0053813024	0.10624018	65	5000000000.0
1.890179794135303e-09	0.39310256	0.91353977	-0.0049073678	0.10665588	65	5000000000.0
1.894568376175034e-09	0.39038408	0.91469294	-0.004444418	0.10695112	65	5000000000.0
1.9004183291471215e-09	0.38722214	0.9160169	-0.003701254	0.1073101	65	5000000000.0
1.9048066555240394e-09	0.3852549	0.9168301	-0.0030632021	0.10754303	65	5000000000.0
1.9091953490760287e-09	0.38367614	0.91747594	-0.0023694695	0.10774054	65	5000000000.0
1.9150480504894003e-09	0.38222548	0.9180608	-0.0013805864	0.107937135	65	5000000000.0
1.9194371952867043e-09	0.3816546	0.9182848	-0.0006092378	0.10803392	65	5000000000.0
1.925289726283082e-09	0.38160166	0.9182927	0.00043166956	0.10809029	65	5000000000.0
1.9296788953253806e-09	0.38209298	0.9180816	0.0012028724	0.108080894	65	5000000000.0
1.935528995212474e-09	0.38343585	0.91751754	0.0021912437	0.10800849	65	5000000000.0
1.939917905136118e-09	0.38493326	0.9168915	0.0028854646	0.10791279	65	5000000000.0
1.944306573164728e-09	0.38681862	0.91610205	0.0035249125	0.10778876	65	5000000000.0
1.950158733223832e-09	0.3898721	0.91481686	0.004272362	0.107588	65	5000000000.0
1.9545475986859224e-09	0.39250928	0.9136984	0.004740654	0.107420236	65	5000000000.0
1.960400535894314e-09	0.3963929	0.9120353	0.005225706	0.10718537	65	5000000000.0
1.964789539145795e-09	0.39950824	0.91068655	0.005476097	0.107009165	65	5000000000.0
1.969178372663838e-09	0.40273193	0.90927637	0.0056239385	0.10683882	65	5000000000.0
1.9750284922646175e-09	0.40709218	0.90734494	0.005656908	0.10662452	65	5000000000.0
1.9794174220007326e-09	0.410331	0.9058917	0.0055577485	0.106478244	65	5000000000.0
1.9852694216080263e-09	0.41449106	0.9040014	0.005263508	0.1063048	65	5000000000.0
1.989657717199161e-09	0.41741633	0.9026556	0.004926507	0.10619127	65	5000000000.0
1.9955094697802013e-09	0.42095485	0.90100884	0.0043336833	0.106059596	65	5000000000.0
1.999898039719961e-09	0.4232733	0.8999183	0.0037922005	0.10597623	65	5000000000.0
2.004286611162304e-09	0.42525643	0.8989778	0.003178786	0.10590296	65	5000000000.0
2.0101367244743404e-09	0.4273166	0.8979929	0.0022693865	0.105820596	65	5000000000.0
2.014525202883614e-09	0.4283878	0.8974771	0.0015351888	0.105768666	65	5000000000.0
2.020377491992793e-09	0.42914683	0.89710885	0.00051334634	0.10571389	65	5000000000.0
2.02476624953918e-09	0.42920086	0.897081	-0.00026596175	0.105683945	65	5000000000.0
2.0291549067333917e-09	0.4288118	0.89726716	-0.0010397519	0.10566417	65	5000000000.0
2.0350076377348947e-09	0.42761755	0.897841	-0.002037375	0.105658524	65	5000000000.0
2.0393965020438027e-09	0.42623752	0.8985026	-0.0027410344	0.10567434	65	5000000000.0
2.045246460426419e-09	0.42380142	0.89966494	-0.0035939745	0.10572237	65	5000000000.0
2.0496352105256397e-09	0.42157066	0.9007221	-0.0041541783	0.10578222	65	5000000000.0
2.055487418406e-09	0.418138	0.9023347	-0.0047745616	0.10589619	65	5000000000.0
2.0598765607819017e-09	0.41528282	0.90366256	-0.0051334547	0.10600609	65	5000000000.0
2.064265043631322e-09	0.41224703	0.9050608	-0.005393523	0.1061384	65	5000000000.0
2.0701172379651373e-09	0.408017	0.90698504	-0.0055787987	0.10634244	65	5000000000.0
2.0745059161809598e-09	0.40478656	0.9084355	-0.005593587	0.106513575	65	5000000000.0
2.0803565574412735e-09	0.40051925	0.9103257	-0.0054480103	0.10675662	65	5000000000.0
2.0847450559018815e-09	0.39742693	0.9116767	-0.0052180747	0.10694162	65	5000000000.0
2.0891339633353015e-09	0.39449325	0.91294366	-0.0048897592	0.10712072	65	5000000000.0
2.0949862203685074e-09	0.39092505	0.9144644	-0.0043106945	0.10734293	65	5000000000.0
2.0993757477259127e-09	0.38857254	0.9154542	-0.0037815396	0.107486375	65	5000000000.0
2.1052292225774034e-09	0.38595265	0.9165434	-0.0029690426	0.10763407	65	5000000000.0
2.1096180479722414e-09	0.38442427	0.9171712	-0.0022949283	0.107706726	65	5000000000.0
2.115468911415703e-09	0.38302255	0.9177391	-0.0013340879	0.10774719	65	5000000000.0
2.1198583256793866e-09	0.38247305	0.91795605	-0.0005842337	0.10772835	65	5000000000.0
2.124247778455382e-09	0.38236576	0.917991	0.0001749381	0.10767068	65	5000000000.0
2.1301007492467244e-09	0.38291144	0.9177546	0.0011773043	0.10753137	65	5000000000.0
2.1344900616472847e-09	0.38382572	0.91736966	0.0019035145	0.1073852	65	5000000000.0
2.140343381588096e-09	0.38568386	0.9165909	0.002812475	0.10714414	65	5000000000.0
2.1447323974829202e-09	0.3875205	0.9158203	0.0034331675	0.10693492	65	5000000000.0
2.1491210722854117e-09	0.3896977	0.9149028	0.0039888397	0.106711306	65	5000000000.0
2.154971750262645e-09	0.39305633	0.913477	0.0046110447	0.10640532	65	5000000000.0
2.1593606213600985e-09	0.39585498	0.9122781	0.004977615	0.10617496	65	5000000000.0
2.1652130391999155e-09	0.39985734	0.91054535	0.005319806	0.10588322	65	5000000000.0
2.1696021520243197e-09	0.40298754	0.9091743	0.005460169	0.10568452	65	5000000000.0
2.1754557668284173e-09	0.40722048	0.90729743	0.005487065	0.10545202	65	5000000000.0
2.1798444959337145e-09	0.41036007	0.9058879	0.005386353	0.10530809	65	5000000000.0
2.184233354964813e-09	0.4134047	0.90450615	0.0051837666	0.10519008	65	5000000000.0
2.190084166394999e-09	0.4172172	0.9027552	0.0047618113	0.10507933	65	5000000000.0
2.194473174238828e-09	0.4198232	0.9015445	0.0043388577	0.10502703	65	5000000000.0
2.2003252595489152e-09	0.42286688	0.90011567	0.0036479225	0.10499746	65	5000000000.0
2.204714358249998e-09	0.4247714	0.8992131	0.003047082	0.105002016	65	5000000000.0
2.210567485534595e-09	0.42673987	0.89827263	0.002157229	0.10503897	65	5000000000.0
2.2149564919956955e-09	0.42775223	0.8977852	0.0014400244	0.10509069	65	5000000000.0
2.2193455208083016e-09	0.42834577	0.8974975	0.0006952217	0.10515488	65	5000000000.0
2.225195965245528e-09	0.42846826	0.89743537	-0.00031565892	0.105263285	65	5000000000.0
2.2295847108035933e-09	0.4280566	0.8976314	-0.0010685478	0.10536025	65	5000000000.0
2.2354365367500746e-09	0.42685103	0.89820844	-0.0020374907	0.10550921	65	5000000000.0
2.2398256779264186e-09	0.42547634	0.8988656	-0.0027197702	0.10563704	65	5000000000.0
2.244214445183721e-09	0.42372653	0.8996988	-0.0033491114	0.10577431	65	5000000000.0
2.25006744217321e-09	0.42086688	0.90105176	-0.004085281	0.10597793	65	5000000000.0
2.254456082924712e-09	0.41838068	0.90221846	-0.0045461687	0.1061474	65	5000000000.0
2.2603053363028012e-09	0.41470048	0.9039289	-0.005022388	0.10639128	65	5000000000.0
2.264693218940387e-09	0.41173267	0.90529317	-0.0052673696	0.10658476	65	5000000000.0
2.2705439064993098e-09	0.4076064	0.9071672	-0.005435825	0.10685671	65	5000000000.0
2.2749322334117113e-09	0.40446123	0.9085775	-0.0054407576	0.10706719	65	5000000000.0
2.2793202243003194e-09	0.40133992	0.90996146	-0.0053417236	0.10727838	65	5000000000.0
2.2851719489149256e-09	0.3973176	0.9117213	-0.005052099	0.10755247	65	5000000000.0
2.2895605451739047e-09	0.39448094	0.9129461	-0.0047226027	0.10774663	65	5000000000.0
2.295411364110814e-09	0.3910426	0.91441196	-0.004146266	0.10797918	65	5000000000.0
2.2998004849951075e-09	0.3887851	0.91536236	-0.0036221792	0.10812565	65	5000000000.0
2.304189825937131e-09	0.38685185	0.9161681	-0.003030647	0.10824543	65	5000000000.0
2.310041621401226e-09	0.3848418	0.9169963	-0.0021570344	0.108348556	65	5000000000.0
2.3144307113411293e-09	0.38379684	0.91742104	-0.0014542572	0.10838217	65	5000000000.0
2.3202846697697118e-09	0.3830575	0.91771483	-0.00047879096	0.10836288	65	5000000000.0
2.3246738323110325e-09	0.3830069	0.917727	0.00026337375	0.10829949	65	5000000000.0
2.330524904772897e-09	0.3836114	0.9174667	0.0012407928	0.10814994	65	5000000000.0
2.3349141887724425e-09	0.38455668	0.91706854	0.0019474009	0.10799079	65	5000000000.0
2.3393031896220028e-09	0.38590336	0.9165034	0.002616548	0.10779928	65	5000000000.0
2.345154716825681e-09	0.38827637	0.9155061	0.003429196	0.10750082	65	5000000000.0
2.349543795476382e-09	0.39044443	0.9145907	0.003964489	0.107249424	65	5000000000.0
2.3553981642723105e-09	0.39377454	0.913174	0.0045605116	0.10689582	65	5000000000.0
2.359787401428287e-09	0.39653733	0.91198796	0.0049080877	0.106623404	65	5000000000.0
2.3641767514113817e-09	0.39946952	0.91071796	0.005163151	0.106355354	65	5000000000.0
2.3700279583781076e-09	0.4035447	0.9089328	0.0053511043	0.10601004	65	5000000000.0
2.3744171860253982e-09	0.40665093	0.9075557	0.0053744037	0.10576754	65	5000000000.0
2.380268073141525e-09	0.41074517	0.9057182	0.005247386	0.10547581	65	5000000000.0
2.384656853676598e-09	0.41370627	0.904373	0.005035591	0.10528541	65	5000000000.0
2.3905098209071196e-09	0.4174025	0.902674	0.004604896	0.10506796	65	5000000000.0
2.3948984465829177e-09	0.4199169	0.9015053	0.0041784695	0.1049383	65	5000000000.0
2.399286535625492e-09	0.42215806	0.9004542	0.003672063	0.10483354	65	5000000000.0
2.4051369544789883e-09	0.42464986	0.8992749	0.0028890397	0.10473724	65	5000000000.0
2.409525551043111e-09	0.42610177	0.8985821	0.0022351653	0.10469333	65	5000000000.0
2.4153762949969052e-09	0.4274296	0.89794374	0.0012984613	0.10467507	65	5000000000.0
2.4197649443320276e-09	0.42794573	0.89769334	0.0005645803	0.10469161	65	5000000000.0
2.424153103677807e-09	0.42803925	0.897646	-0.00018032345	0.10473096	65	5000000000.0
2.430006116158311e-09	0.42750412	0.89790016	-0.0011662259	0.10481873	65	5000000000.0
2.4343946622282058e-09	0.42661798	0.89832354	-0.0018810901	0.10491155	65	5000000000.0
2.440245066128712e-09	0.42482173	0.89918053	-0.0027752216	0.10507251	65	5000000000.0
2.444633645774569e-09	0.4230456	0.9000244	-0.0033848872	0.10521732	65	5000000000.0
2.4504842161695125e-09	0.42016962	0.90138185	-0.0040938044	0.1054441	65	5000000000.0
2.4548724954804094e-09	0.41768405	0.90254575	-0.0045343353	0.10563704	65	5000000000.0
2.4592610022097e-09	0.4149684	0.9038068	-0.004887181	0.10584486	65	5000000000.0
2.4651136411354924e-09	0.4110786	0.90559363	-0.0052099717	0.1061474	65	5000000000.0
2.4695022513526745e-09	0.40803275	0.90697646	-0.0053354073	0.10638511	65	5000000000.0
2.475353131523184e-09	0.40391037	0.9088247	-0.0053431	0.106711306	65	5000000000.0
2.4797421244078816e-09	0.40084866	0.91017973	-0.0052294373	0.1069567	65	5000000000.0
2.484131274592315e-09	0.39787844	0.9114795	-0.0050159907	0.10719707	65	5000000000.0
2.4899822116369047e-09	0.3941598	0.9130861	-0.004584202	0.10749859	65	5000000000.0
2.494371376504919e-09	0.39162052	0.9141692	-0.0041582645	0.10770506	65	5000000000.0
2.500224914732897e-09	0.38866073	0.9154166	-0.003470098	0.10794156	65	5000000000.0
2.504613999805114e-09	0.38681677	0.91618454	-0.0028770543	0.10808697	65	5000000000.0
2.5104649676785263e-09	0.38492596	0.91696304	-0.002005478	0.10822667	65	5000000000.0
2.514854056503999e-09	0.3839683	0.91735184	-0.0013070558	0.10828735	65	5000000000.0
2.519243015900508e-09	0.38342637	0.91756725	-0.0005850312	0.10830942	65	5000000000.0
2.5250937750560026e-09	0.38336664	0.9175803	0.00039073822	0.108276874	65	5000000000.0
2.5294824714362878e-09	0.3838194	0.9173851	0.0011148909	0.108209565	65	5000000000.0
2.535335260525881e-09	0.3850695	0.9168578	0.002044639	0.108061	65	5000000000.0
2.539723814812895e-09	0.3864674	0.9162705	0.0026980198	0.107915	65	5000000000.0
2.544111954593696e-09	0.38823023	0.9155287	0.003300295	0.10774276	65	5000000000.0
2.549962504440308e-09	0.39108828	0.9143203	0.0040047187	0.107484706	65	5000000000.0
2.5543514167365972e-09	0.39355955	0.91326797	0.004446439	0.10727448	65	5000000000.0
2.5602022645406012e-09	0.39719996	0.91170377	0.0049039456	0.10698684	65	5000000000.0
2.5645915732236927e-09	0.4001227	0.9104351	0.0051401835	0.10677116	65	5000000000.0
2.5704460757636353e-09	0.40417084	0.9086578	0.0053038364	0.10649059	65	5000000000.0
2.574835689764517e-09	0.4072433	0.9072927	0.0053097457	0.10629245	65	5000000000.0
2.579224810893603e-09	0.4102826	0.9059285	0.005215025	0.10610857	65	5000000000.0
2.5850764015100323e-09	0.4141843	0.9041558	0.0049351584	0.10588491	65	5000000000.0
2.589465229845504e-09	0.41692638	0.9028955	0.0046148784	0.10573818	65	5000000000.0
2.595316269638843e-09	0.42023826	0.9013566	0.0040518204	0.10556693	65	5000000000.0
2.5997047666080905e-09	0.42240408	0.9003397	0.0035375806	0.10545882	65	5000000000.0
2.6055580487957963e-09	0.42479107	0.8992091	0.0027473716	0.10534097	65	5000000000.0
2.609946754644745e-09	0.4261611	0.8985548	0.0020911929	0.105270095	65	5000000000.0
2.614335576426723e-09	0.42714232	0.89808327	0.001394219	0.10521732	65	5000000000.0
2.6201868497056995e-09	0.42781493	0.897757	0.00042477154	0.105172485	65	5000000000.0
2.6245758950764233e-09	0.4278303	0.897747	-0.00031440222	0.10515999	65	5000000000.0
2.6304258770137025e-09	0.42719805	0.89804745	-0.0012884123	0.105171345	65	5000000000.0
2.6348148280324733e-09	0.42624524	0.8985022	-0.0019923511	0.10520484	65	5000000000.0
2.6392035543912132e-09	0.4249012	0.89914304	-0.0026579984	0.105257615	65	5000000000.0
2.6450565098920756e-09	0.422544	0.90026194	-0.0034639302	0.10536422	65	5000000000.0
2.6494449659157506e-09	0.42039612	0.90127516	-0.0039916467	0.10547014	65	5000000000.0
2.655296604283027e-09	0.4171015	0.9028166	-0.0045738323	0.10564665	65	5000000000.0
2.6596848935347025e-09	0.41436812	0.90408343	-0.0049084467	0.10580141	65	5000000000.0
2.6655352690697164e-09	0.41047248	0.90586936	-0.0052065426	0.10603708	65	5000000000.0
2.6699238476682174e-09	0.40743342	0.9072465	-0.00531376	0.106230065	65	5000000000.0
2.674312274842797e-09	0.40435877	0.90862477	-0.0053189774	0.10643337	65	5000000000.0
2.6801651692957186e-09	0.40030426	0.9104194	-0.005167784	0.10670962	65	5000000000.0
2.6845538609244137e-09	0.39737433	0.91169935	-0.0049390243	0.10691425	65	5000000000.0
2.690405471790436e-09	0.3937219	0.9132749	-0.004489072	0.10717479	65	5000000000.0
2.6947941240630157e-09	0.39124167	0.91433144	-0.0040516388	0.10735183	65	5000000000.0
2.6991830823826283e-09	0.3890368	0.91526103	-0.003537877	0.10750637	65	5000000000.0
2.705033232672629e-09	0.3865988	0.91627735	-0.002751849	0.10766956	65	5000000000.0
2.7094221057041765e-09	0.38519117	0.91685724	-0.0021009035	0.10775384	65	5000000000.0
2.7152756732823227e-09	0.38392723	0.9173711	-0.0011745439	0.107813686	65	5000000000.0
2.7196645779927964e-09	0.3834628	0.91755474	-0.00045336765	0.1078159	65	5000000000.0
2.725516531043877e-09	0.38350436	0.9175264	0.000517977	0.10775994	65	5000000000.0
2.729905748475209e-09	0.3840299	0.9173013	0.0012362173	0.10767733	65	5000000000.0
2.7342947420485977e-09	0.3849683	0.91690546	0.0019307128	0.10756579	65	5000000000.0
2.7401448648784256e-09	0.38682812	0.9161236	0.002797366	0.10737575	65	5000000000.0
2.7445339272930934e-09	0.38864526	0.91535836	0.0033876305	0.10720988	65	5000000000.0
2.7503872846144216e-09	0.39156458	0.9141225	0.0040739914	0.106969535	65	5000000000.0
2.7547761186244846e-09	0.3940707	0.9130536	0.0045005586	0.10678347	65	5000000000.0
2.759165577026526e-09	0.3967961	0.9118823	0.004842643	0.10659876	65	5000000000.0
2.7650179673235313e-09	0.4006798	0.9101957	0.005156211	0.10636434	65	5000000000.0
2.7694072942544124e-09	0.403708	0.9088659	0.005278565	0.106201395	65	5000000000.0
2.7752589671634806e-09	0.4077897	0.907052	0.0052865087	0.10600835	65	5000000000.0
2.779648224890711e-09	0.41080943	0.9056939	0.0051756003	0.10588491	65	5000000000.0
2.7855021443252848e-09	0.41467252	0.90393555	0.0048752357	0.105750605	65	5000000000.0
2.78989117089913e-09	0.41737476	0.90269125	0.0045409	0.10567095	65	5000000000.0
2.794280138383321e-09	0.4198539	0.90153897	0.004119631	0.105609335	65	5000000000.0
2.80013257644425e-09	0.42273274	0.90018743	0.0034363004	0.10555221	65	5000000000.0
2.8045213703175508e-09	0.42451888	0.8993409	0.0028450969	0.10552675	65	5000000000.0
2.810371379373119e-09	0.4263394	0.8984714	0.0019732737	0.105510905	65	5000000000.0
2.814759989896186e-09	0.42725155	0.8980323	0.0012725263	0.105510905	65	5000000000.0
2.8191478098053174e-09	0.42775506	0.89778775	0.0005467177	0.10552392	65	5000000000.0
2.825000520613608e-09	0.4277753	0.897774	-0.0004363763	0.10555674	65	5000000000.0
2.8293892431205184e-09	0.4273013	0.8979988	-0.0011662864	0.10559351	65	5000000000.0
2.835241022094258e-09	0.42603335	0.8986033	-0.002102897	0.10566247	65	5000000000.0
2.839629977459102e-09	0.42462814	0.8992724	-0.0027601807	0.10573083	65	5000000000.0
2.8454803492975583e-09	0.42219892	0.90042394	-0.0035517989	0.10584486	65	5000000000.0
2.8498695701875907e-09	0.42000347	0.901458	-0.004067328	0.105949186	65	5000000000.0
2.854258902692319e-09	0.4175332	0.9026134	-0.0045044497	0.106067486	65	5000000000.0
2.860112042045759e-09	0.41389298	0.90429986	-0.0049510305	0.10625255	65	5000000000.0
2.864500822578503e-09	0.41097087	0.9056393	-0.005175413	0.10640756	65	5000000000.0
2.8703524171244767e-09	0.4069234	0.9074729	-0.005319389	0.10663237	65	5000000000.0
2.8747415135751518e-09	0.40384918	0.9088486	-0.0053085485	0.1068092	65	5000000000.0
2.8791302439612157e-09	0.40080762	0.91019464	-0.00519619	0.10698628	65	5000000000.0
2.8849804271604053e-09	0.39690417	0.91190034	-0.0048930435	0.107218795	65	5000000000.0
2.8893692600440204e-09	0.39416215	0.91308326	-0.004556573	0.10738298	65	5000000000.0
2.8952221887505308e-09	0.39085418	0.9144929	-0.003975117	0.10757468	65	5000000000.0
2.8996106871011303e-09	0.38869733	0.9154011	-0.0034506957	0.10769064	65	5000000000.0
2.905462631993272e-09	0.38633153	0.9163863	-0.002652749	0.10780149	65	5000000000.0
2.9098512072366754e-09	0.38498414	0.916941	-0.0019952273	0.10784414	65	5000000000.0
2.9142400205825227e-09	0.38403192	0.9173285	-0.0013008013	0.10785134	65	5000000000.0
2.9200904812567356e-09	0.38340744	0.9175761	-0.00034046956	0.107798725	65	5000000000.0
2.92447938517931e-09	0.38343406	0.9175571	0.0003884283	0.10771559	65	5000000000.0
2.930331947474561e-09	0.3841284	0.91726017	0.0013458771	0.10754692	65	5000000000.0
2.9347201855529527e-09	0.3851296	0.91683877	0.0020355752	0.107384644	65	5000000000.0
2.9391087124758265e-09	0.38652185	0.91625386	0.002686883	0.10719652	65	5000000000.0
2.9449608052108987e-09	0.38893893	0.91523635	0.003474837	0.10691425	65	5000000000.0
2.9493493396161968e-09	0.3911266	0.91431063	0.0039910725	0.10668892	65	5000000000.0
2.955199472059584e-09	0.394463	0.91288817	0.004561434	0.106384546	65	5000000000.0
2.9595885998036795e-09	0.39721924	0.9117022	0.0048905257	0.10616259	65	5000000000.0
2.965441617483907e-09	0.40113226	0.91000074	0.005185626	0.10588266	65	5000000000.0
2.969830617280817e-09	0.40417215	0.908664	0.005293512	0.10569525	65	5000000000.0
2.9742192773159244e-09	0.40723848	0.9073017	0.005301536	0.10553071	65	5000000000.0
2.9800716059679366e-09	0.41126838	0.90548974	0.005156434	0.10535005	65	5000000000.0
2.98446065921162e-09	0.41417235	0.9041682	0.0049330485	0.1052457	65	5000000000.0
2.9903108894539605e-09	0.4177816	0.90250665	0.0044900877	0.10514693	65	5000000000.0
2.994106401816781e-09	0.41991165	0.9015159	0.004119997	0.10510887	65	5000000000.0
