t	mx	my	mz	MaxAngle	phi	f_RF
1.1201099931202515e-09	0.97372	0.035804134	0.0016608756	0.02511275	0	3000000000.0
1.1251407949188962e-09	0.9738003	0.034474976	0.0020041617	0.025072366	0	3000000000.0
1.1300041283337175e-09	0.9738709	0.032971554	0.0023163576	0.025036676	0	3000000000.0
1.1350352085711867e-09	0.9739337	0.031205729	0.002616107	0.025003321	0	3000000000.0
1.1400662019677123e-09	0.973983	0.029243508	0.002889579	0.024967534	0	3000000000.0
1.1450972050545478e-09	0.97401595	0.027104516	0.0031343587	0.024943648	0	3000000000.0
1.1501283270783282e-09	0.97403026	0.024809932	0.003348322	0.024914954	0	3000000000.0
1.1551595211122346e-09	0.97402394	0.02238237	0.0035296439	0.024891015	0	3000000000.0
1.160022978144514e-09	0.97399724	0.019931655	0.003672468	0.024864659	0	3000000000.0
1.1650542481531891e-09	0.97394764	0.01731264	0.0037854887	0.02482867	0	3000000000.0
1.1700856161744863e-09	0.9738763	0.014633378	0.0038623344	0.024823869	0	3000000000.0
1.1751170586526666e-09	0.9737843	0.011919527	0.0039024702	0.024895804	0	3000000000.0
1.1801486078654475e-09	0.97367376	0.0091968635	0.0039057024	0.024965147	0	3000000000.0
1.1850125359688083e-09	0.97355175	0.006580724	0.0038738877	0.025031915	0	3000000000.0
1.1900441381169014e-09	0.97341305	0.003915391	0.0038053119	0.025096131	0	3000000000.0
1.1950751663124195e-09	0.9732657	0.0013164933	0.0037013083	0.025157811	0	3000000000.0
1.2001058284645546e-09	0.9731144	-0.0011922116	0.0035630616	0.02521698	0	3000000000.0
1.2051363565749916e-09	0.97296315	-0.003588032	0.0033920852	0.02527129	0	3000000000.0
1.2101668382660036e-09	0.9728173	-0.0058494727	0.0031902194	0.025318423	0	3000000000.0
1.215029649294862e-09	0.9726856	-0.007888939	0.0029677371	0.025356067	0	3000000000.0
1.2200602170612163e-09	0.97256345	-0.009829153	0.0027116605	0.025391307	0	3000000000.0
1.2250908396206316e-09	0.9724596	-0.011580406	0.0024318863	0.025419462	0	3000000000.0
1.2301215068331502e-09	0.9723778	-0.013127923	0.0021313364	0.025435874	0	3000000000.0
1.2351521849010156e-09	0.97232056	-0.014458973	0.0018131277	0.025445247	0	3000000000.0
1.240015126802175e-09	0.9722909	-0.01552992	0.0014918125	0.025442904	0	3000000000.0
1.2450457255463222e-09	0.97228765	-0.016406462	0.0011485086	0.025438217	0	3000000000.0
1.2500763511627003e-09	0.972313	-0.017041657	0.00079750153	0.025419462	0	3000000000.0
1.2551070480144341e-09	0.97236645	-0.017431615	0.00044223815	0.025393654	0	3000000000.0
1.2601378229168179e-09	0.9724463	-0.017574713	8.614141e-05	0.02536312	0	3000000000.0
1.2650009862054507e-09	0.9725472	-0.017478976	-0.0002557233	0.025323132	0	3000000000.0
1.2700318797034892e-09	0.97267294	-0.017140578	-0.00060376804	0.025285441	0	3000000000.0
1.275062856816155e-09	0.9728171	-0.016563695	-0.00094303495	0.02524297	0	3000000000.0
1.2800937781954955e-09	0.97297597	-0.015755426	-0.0012705702	0.025198061	0	3000000000.0
1.285124666996317e-09	0.9731454	-0.014724832	-0.0015836251	0.025153073	0	3000000000.0
1.290155590614048e-09	0.9733207	-0.013482833	-0.0018796653	0.025108004	0	3000000000.0
1.2950188515778342e-09	0.9734918	-0.012093168	-0.0021474895	0.025067609	0	3000000000.0
1.3000499157145664e-09	0.973666	-0.010473797	-0.0024035482	0.025027152	0	3000000000.0
1.3050810255196842e-09	0.97383326	-0.008685035	-0.0026364247	0.024986627	0	3000000000.0
1.3101122148977956e-09	0.9739892	-0.0067437566	-0.002844518	0.024943648	0	3000000000.0
1.3151434951349134e-09	0.9741303	-0.004667939	-0.0030264617	0.0248982	0	3000000000.0
1.3200071372206024e-09	0.9742495	-0.0025511978	-0.0031764184	0.024855066	0	3000000000.0
1.3250385081644107e-09	0.97435206	-0.00026668547	-0.0033038438	0.02480465	0	3000000000.0
1.330069842696534e-09	0.97443134	0.0020941773	-0.0034024136	0.024749314	0	3000000000.0
1.3351011655670706e-09	0.9744854	0.004510743	-0.0034716458	0.024746906	0	3000000000.0
1.3401325621615508e-09	0.97451323	0.0069621317	-0.0035112624	0.024823869	0	3000000000.0
1.345163989252837e-09	0.9745142	0.00942729	-0.00352118	0.024905382	0	3000000000.0
1.3500277122842283e-09	0.9744894	0.011803625	-0.003502638	0.024972308	0	3000000000.0
1.3550592798655639e-09	0.9744382	0.014234841	-0.0034546435	0.02504858	0	3000000000.0
1.3600909209359151e-09	0.974362	0.016618254	-0.0033778239	0.025117498	0	3000000000.0
1.365122571345392e-09	0.9742628	0.018933821	-0.00327285	0.025179127	0	3000000000.0
1.3701542781477963e-09	0.9741428	0.021162152	-0.0031405818	0.02523352	0	3000000000.0
1.3750183371280454e-09	0.97401005	0.02321575	-0.002987763	0.025285441	0	3000000000.0
1.3800500588314135e-09	0.9738585	0.025218891	-0.002805071	0.025325486	0	3000000000.0
1.3850817643460976e-09	0.973696	0.027082121	-0.0025987786	0.025360769	0	3000000000.0
1.3901135368905395e-09	0.97352666	0.028789844	-0.0023705135	0.02538896	0	3000000000.0
1.395145274003615e-09	0.97335434	0.03032765	-0.002122102	0.02540539	0	3000000000.0
1.4000093720499563e-09	0.97318894	0.031640515	-0.0018646977	0.025414772	0	3000000000.0
1.4050412588847132e-09	0.97302306	0.03280778	-0.0015826658	0.025417117	0	3000000000.0
1.410073219642076e-09	0.97286624	0.033771135	-0.0012869233	0.025407735	0	3000000000.0
1.4151051660920374e-09	0.9727221	0.034522336	-0.000979952	0.025391307	0	3000000000.0
1.4201370994389434e-09	0.9725941	0.035054926	-0.0006643509	0.025372518	0	3000000000.0
1.425001236556294e-09	0.9724881	0.035357602	-0.00035360586	0.025344308	0	3000000000.0
1.430033088865115e-09	0.97239935	0.035448547	-2.8975513e-05	0.02530665	0	3000000000.0
1.4350649758023674e-09	0.9723334	0.03531271	0.00029609917	0.02527129	0	3000000000.0
1.4400969149402375e-09	0.97229135	0.03495112	0.0006187898	0.025231158	0	3000000000.0
1.4451289110629315e-09	0.97227347	0.034366746	0.0009362812	0.025179127	0	3000000000.0
1.4501608884192286e-09	0.97227985	0.03356447	0.0012457967	0.025131734	0	3000000000.0
1.4550251174619103e-09	0.97230816	0.032588154	0.0015348754	0.025081875	0	3000000000.0
1.4600570377094075e-09	0.9723589	0.031378776	0.0018209231	0.025031915	0	3000000000.0
1.4650889882199716e-09	0.9724297	0.029976765	0.0020913056	0.024981856	0	3000000000.0
1.4701209486558747e-09	0.972518	0.028394062	0.0023436898	0.024934087	0	3000000000.0
1.475152916094585e-09	0.9726207	0.026644157	0.002575911	0.02488383	0	3000000000.0
1.4800171960430959e-09	0.97273123	0.02480765	0.0027793653	0.024843073	0	3000000000.0
1.4850492076440975e-09	0.9728538	0.022773702	0.0029663474	0.024795037	0	3000000000.0
1.4900813300401363e-09	0.9729814	0.020620542	0.003127889	0.024754131	0	3000000000.0
